32x32 汉字点阵字库索引表 (按 Unicode 排序)
字符数量: 3755
固定尺寸: 32x32
字体: C:/Windows/Fonts/msyh.ttc
加粗半径: 0
反色: False

序号     字符   Unicode      偏移(Hex)      宽度     高度     pitch 
2750   脸    0x00008138   0x00055F00     32     32     4     
2751   脾    0x0000813E   0x00055F80     32     32     4     
2752   腆    0x00008146   0x00056000     32     32     4     
2753   腊    0x0000814A   0x00056080     32     32     4     
2754   腋    0x0000814B   0x00056100     32     32     4     
2755   腐    0x00008150   0x00056180     32     32     4     
2756   腑    0x00008151   0x00056200     32     32     4     
2757   腔    0x00008154   0x00056280     32     32     4     
2758   腕    0x00008155   0x00056300     32     32     4     
2759   腥    0x00008165   0x00056380     32     32     4     
2760   腮    0x0000816E   0x00056400     32     32     4     
2761   腰    0x00008170   0x00056480     32     32     4     
2762   腹    0x00008179   0x00056500     32     32     4     
2763   腺    0x0000817A   0x00056580     32     32     4     
2764   腻    0x0000817B   0x00056600     32     32     4     
2765   腾    0x0000817E   0x00056680     32     32     4     
2766   腿    0x0000817F   0x00056700     32     32     4     
2767   膀    0x00008180   0x00056780     32     32     4     
2768   膊    0x0000818A   0x00056800     32     32     4     
2769   膏    0x0000818F   0x00056880     32     32     4     
2770   膘    0x00008198   0x00056900     32     32     4     
2771   膛    0x0000819B   0x00056980     32     32     4     
2772   膜    0x0000819C   0x00056A00     32     32     4     
2773   膝    0x0000819D   0x00056A80     32     32     4     
2774   膨    0x000081A8   0x00056B00     32     32     4     
2775   膳    0x000081B3   0x00056B80     32     32     4     
2776   臀    0x000081C0   0x00056C00     32     32     4     
2777   臂    0x000081C2   0x00056C80     32     32     4     
2778   臃    0x000081C3   0x00056D00     32     32     4     
2779   臆    0x000081C6   0x00056D80     32     32     4     
2780   臣    0x000081E3   0x00056E00     32     32     4     
2781   自    0x000081EA   0x00056E80     32     32     4     
2782   臭    0x000081ED   0x00056F00     32     32     4     
2783   至    0x000081F3   0x00056F80     32     32     4     
2784   致    0x000081F4   0x00057000     32     32     4     
2785   臻    0x000081FB   0x00057080     32     32     4     
2786   臼    0x000081FC   0x00057100     32     32     4     
2787   舀    0x00008200   0x00057180     32     32     4     
2788   舅    0x00008205   0x00057200     32     32     4     
2789   舆    0x00008206   0x00057280     32     32     4     
2790   舌    0x0000820C   0x00057300     32     32     4     
2791   舍    0x0000820D   0x00057380     32     32     4     
2792   舒    0x00008212   0x00057400     32     32     4     
2793   舔    0x00008214   0x00057480     32     32     4     
2794   舜    0x0000821C   0x00057500     32     32     4     
2795   舞    0x0000821E   0x00057580     32     32     4     
2796   舟    0x0000821F   0x00057600     32     32     4     
2797   航    0x0000822A   0x00057680     32     32     4     
2798   般    0x0000822C   0x00057700     32     32     4     
2799   舰    0x00008230   0x00057780     32     32     4     
2800   舱    0x00008231   0x00057800     32     32     4     
2801   舵    0x00008235   0x00057880     32     32     4     
2802   舶    0x00008236   0x00057900     32     32     4     
2803   舷    0x00008237   0x00057980     32     32     4     
2804   船    0x00008239   0x00057A00     32     32     4     
2805   艇    0x00008247   0x00057A80     32     32     4     
2806   艘    0x00008258   0x00057B00     32     32     4     
2807   良    0x0000826F   0x00057B80     32     32     4     
2808   艰    0x00008270   0x00057C00     32     32     4     
2809   色    0x00008272   0x00057C80     32     32     4     
2810   艳    0x00008273   0x00057D00     32     32     4     
2811   艺    0x0000827A   0x00057D80     32     32     4     
2812   艾    0x0000827E   0x00057E00     32     32     4     
2813   节    0x00008282   0x00057E80     32     32     4     
2814   芋    0x0000828B   0x00057F00     32     32     4     
2815   芍    0x0000828D   0x00057F80     32     32     4     
2816   芒    0x00008292   0x00058000     32     32     4     
2817   芜    0x0000829C   0x00058080     32     32     4     
2818   芝    0x0000829D   0x00058100     32     32     4     
2819   芥    0x000082A5   0x00058180     32     32     4     
2820   芦    0x000082A6   0x00058200     32     32     4     
2821   芬    0x000082AC   0x00058280     32     32     4     
2822   芭    0x000082AD   0x00058300     32     32     4     
2823   芯    0x000082AF   0x00058380     32     32     4     
2824   花    0x000082B1   0x00058400     32     32     4     
2825   芳    0x000082B3   0x00058480     32     32     4     
2826   芹    0x000082B9   0x00058500     32     32     4     
2827   芽    0x000082BD   0x00058580     32     32     4     
2828   苇    0x000082C7   0x00058600     32     32     4     
2829   苍    0x000082CD   0x00058680     32     32     4     
2830   苏    0x000082CF   0x00058700     32     32     4     
2831   苑    0x000082D1   0x00058780     32     32     4     
2832   苔    0x000082D4   0x00058800     32     32     4     
2833   苗    0x000082D7   0x00058880     32     32     4     
2834   苛    0x000082DB   0x00058900     32     32     4     
2835   苞    0x000082DE   0x00058980     32     32     4     
2836   苟    0x000082DF   0x00058A00     32     32     4     
2837   若    0x000082E5   0x00058A80     32     32     4     
2838   苦    0x000082E6   0x00058B00     32     32     4     
2839   苫    0x000082EB   0x00058B80     32     32     4     
2840   苯    0x000082EF   0x00058C00     32     32     4     
2841   英    0x000082F1   0x00058C80     32     32     4     
2842   苹    0x000082F9   0x00058D00     32     32     4     
2843   茁    0x00008301   0x00058D80     32     32     4     
2844   茂    0x00008302   0x00058E00     32     32     4     
2845   范    0x00008303   0x00058E80     32     32     4     
2846   茄    0x00008304   0x00058F00     32     32     4     
2847   茅    0x00008305   0x00058F80     32     32     4     
2848   茎    0x0000830E   0x00059000     32     32     4     
2849   茧    0x00008327   0x00059080     32     32     4     
2850   茨    0x00008328   0x00059100     32     32     4     
2851   茫    0x0000832B   0x00059180     32     32     4     
2852   茬    0x0000832C   0x00059200     32     32     4     
2853   茵    0x00008335   0x00059280     32     32     4     
2854   茶    0x00008336   0x00059300     32     32     4     
2855   茸    0x00008338   0x00059380     32     32     4     
2856   茹    0x00008339   0x00059400     32     32     4     
2857   荆    0x00008346   0x00059480     32     32     4     
2858   草    0x00008349   0x00059500     32     32     4     
2859   荐    0x00008350   0x00059580     32     32     4     
2860   荒    0x00008352   0x00059600     32     32     4     
2861   荔    0x00008354   0x00059680     32     32     4     
2862   荚    0x0000835A   0x00059700     32     32     4     
2863   荡    0x00008361   0x00059780     32     32     4     
2864   荣    0x00008363   0x00059800     32     32     4     
2865   荤    0x00008364   0x00059880     32     32     4     
2866   荧    0x00008367   0x00059900     32     32     4     
2867   荫    0x0000836B   0x00059980     32     32     4     
2868   药    0x0000836F   0x00059A00     32     32     4     
2869   荷    0x00008377   0x00059A80     32     32     4     
2870   莆    0x00008386   0x00059B00     32     32     4     
2871   莉    0x00008389   0x00059B80     32     32     4     
2872   莎    0x0000838E   0x00059C00     32     32     4     
2873   莫    0x000083AB   0x00059C80     32     32     4     
2874   莱    0x000083B1   0x00059D00     32     32     4     
2875   莲    0x000083B2   0x00059D80     32     32     4     
2876   获    0x000083B7   0x00059E00     32     32     4     
2877   莹    0x000083B9   0x00059E80     32     32     4     
2878   莽    0x000083BD   0x00059F00     32     32     4     
2879   菇    0x000083C7   0x00059F80     32     32     4     
2880   菊    0x000083CA   0x0005A000     32     32     4     
2881   菌    0x000083CC   0x0005A080     32     32     4     
2882   菏    0x000083CF   0x0005A100     32     32     4     
2883   菜    0x000083DC   0x0005A180     32     32     4     
2884   菠    0x000083E0   0x0005A200     32     32     4     
2885   菩    0x000083E9   0x0005A280     32     32     4     
2886   菱    0x000083F1   0x0005A300     32     32     4     
2887   菲    0x000083F2   0x0005A380     32     32     4     
2888   萄    0x00008404   0x0005A400     32     32     4     
2889   萌    0x0000840C   0x0005A480     32     32     4     
2890   萍    0x0000840D   0x0005A500     32     32     4     
2891   萎    0x0000840E   0x0005A580     32     32     4     
2892   萝    0x0000841D   0x0005A600     32     32     4     
2893   萤    0x00008424   0x0005A680     32     32     4     
2894   营    0x00008425   0x0005A700     32     32     4     
2895   萧    0x00008427   0x0005A780     32     32     4     
2896   萨    0x00008428   0x0005A800     32     32     4     
2897   落    0x0000843D   0x0005A880     32     32     4     
2898   著    0x00008457   0x0005A900     32     32     4     
2899   葛    0x0000845B   0x0005A980     32     32     4     
2900   葡    0x00008461   0x0005AA00     32     32     4     
2901   董    0x00008463   0x0005AA80     32     32     4     
2902   葫    0x0000846B   0x0005AB00     32     32     4     
2903   葬    0x0000846C   0x0005AB80     32     32     4     
2904   葱    0x00008471   0x0005AC00     32     32     4     
2905   葵    0x00008475   0x0005AC80     32     32     4     
2906   蒂    0x00008482   0x0005AD00     32     32     4     
2907   蒋    0x0000848B   0x0005AD80     32     32     4     
2908   蒙    0x00008499   0x0005AE00     32     32     4     
2909   蒜    0x0000849C   0x0005AE80     32     32     4     
2910   蒲    0x000084B2   0x0005AF00     32     32     4     
2911   蒸    0x000084B8   0x0005AF80     32     32     4     
2912   蓄    0x000084C4   0x0005B000     32     32     4     
2913   蓉    0x000084C9   0x0005B080     32     32     4     
2914   蓑    0x000084D1   0x0005B100     32     32     4     
2915   蓖    0x000084D6   0x0005B180     32     32     4     
2916   蓝    0x000084DD   0x0005B200     32     32     4     
2917   蓟    0x000084DF   0x0005B280     32     32     4     
2918   蓬    0x000084EC   0x0005B300     32     32     4     
2919   蔑    0x00008511   0x0005B380     32     32     4     
2920   蔓    0x00008513   0x0005B400     32     32     4     
2921   蔗    0x00008517   0x0005B480     32     32     4     
2922   蔚    0x0000851A   0x0005B500     32     32     4     
2923   蔡    0x00008521   0x0005B580     32     32     4     
2924   蔫    0x0000852B   0x0005B600     32     32     4     
2925   蔬    0x0000852C   0x0005B680     32     32     4     
2926   蔷    0x00008537   0x0005B700     32     32     4     
2927   蔼    0x0000853C   0x0005B780     32     32     4     
2928   蔽    0x0000853D   0x0005B800     32     32     4     
2929   蕉    0x00008549   0x0005B880     32     32     4     
2930   蕊    0x0000854A   0x0005B900     32     32     4     
2931   蕴    0x00008574   0x0005B980     32     32     4     
2932   蕾    0x0000857E   0x0005BA00     32     32     4     
2933   薄    0x00008584   0x0005BA80     32     32     4     
2934   薛    0x0000859B   0x0005BB00     32     32     4     
2935   薪    0x000085AA   0x0005BB80     32     32     4     
2936   薯    0x000085AF   0x0005BC00     32     32     4     
2937   藉    0x000085C9   0x0005BC80     32     32     4     
2938   藏    0x000085CF   0x0005BD00     32     32     4     
2939   藐    0x000085D0   0x0005BD80     32     32     4     
2940   藕    0x000085D5   0x0005BE00     32     32     4     
2941   藤    0x000085E4   0x0005BE80     32     32     4     
2942   藩    0x000085E9   0x0005BF00     32     32     4     
2943   藻    0x000085FB   0x0005BF80     32     32     4     
2944   蘑    0x00008611   0x0005C000     32     32     4     
2945   蘸    0x00008638   0x0005C080     32     32     4     
2946   虎    0x0000864E   0x0005C100     32     32     4     
2947   虏    0x0000864F   0x0005C180     32     32     4     
2948   虐    0x00008650   0x0005C200     32     32     4     
2949   虑    0x00008651   0x0005C280     32     32     4     
2950   虚    0x0000865A   0x0005C300     32     32     4     
2951   虞    0x0000865E   0x0005C380     32     32     4     
2952   虫    0x0000866B   0x0005C400     32     32     4     
2953   虱    0x00008671   0x0005C480     32     32     4     
2954   虹    0x00008679   0x0005C500     32     32     4     
2955   虽    0x0000867D   0x0005C580     32     32     4     
2956   虾    0x0000867E   0x0005C600     32     32     4     
2957   蚀    0x00008680   0x0005C680     32     32     4     
2958   蚁    0x00008681   0x0005C700     32     32     4     
2959   蚂    0x00008682   0x0005C780     32     32     4     
2960   蚊    0x0000868A   0x0005C800     32     32     4     
2961   蚌    0x0000868C   0x0005C880     32     32     4     
2962   蚕    0x00008695   0x0005C900     32     32     4     
2963   蚜    0x0000869C   0x0005C980     32     32     4     
2964   蚤    0x000086A4   0x0005CA00     32     32     4     
2965   蛀    0x000086C0   0x0005CA80     32     32     4     
2966   蛆    0x000086C6   0x0005CB00     32     32     4     
2967   蛇    0x000086C7   0x0005CB80     32     32     4     
2968   蛊    0x000086CA   0x0005CC00     32     32     4     
2969   蛋    0x000086CB   0x0005CC80     32     32     4     
2970   蛔    0x000086D4   0x0005CD00     32     32     4     
2971   蛙    0x000086D9   0x0005CD80     32     32     4     
2972   蛛    0x000086DB   0x0005CE00     32     32     4     
2973   蛤    0x000086E4   0x0005CE80     32     32     4     
2974   蛮    0x000086EE   0x0005CF00     32     32     4     
2975   蛰    0x000086F0   0x0005CF80     32     32     4     
2976   蛹    0x000086F9   0x0005D000     32     32     4     
2977   蛾    0x000086FE   0x0005D080     32     32     4     
2978   蜀    0x00008700   0x0005D100     32     32     4     
2979   蜂    0x00008702   0x0005D180     32     32     4     
2980   蜒    0x00008712   0x0005D200     32     32     4     
2981   蜕    0x00008715   0x0005D280     32     32     4     
2982   蜗    0x00008717   0x0005D300     32     32     4     
2983   蜘    0x00008718   0x0005D380     32     32     4     
2984   蜜    0x0000871C   0x0005D400     32     32     4     
2985   蜡    0x00008721   0x0005D480     32     32     4     
2986   蝇    0x00008747   0x0005D500     32     32     4     
2987   蝉    0x00008749   0x0005D580     32     32     4     
2988   蝎    0x0000874E   0x0005D600     32     32     4     
2989   蝗    0x00008757   0x0005D680     32     32     4     
2990   蝴    0x00008774   0x0005D700     32     32     4     
2991   蝶    0x00008776   0x0005D780     32     32     4     
2992   融    0x0000878D   0x0005D800     32     32     4     
2993   螟    0x0000879F   0x0005D880     32     32     4     
2994   螺    0x000087BA   0x0005D900     32     32     4     
2995   蟹    0x000087F9   0x0005D980     32     32     4     
2996   蠕    0x00008815   0x0005DA00     32     32     4     
2997   蠢    0x00008822   0x0005DA80     32     32     4     
2998   血    0x00008840   0x0005DB00     32     32     4     
2999   衅    0x00008845   0x0005DB80     32     32     4     
3000   行    0x0000884C   0x0005DC00     32     32     4     
3001   衍    0x0000884D   0x0005DC80     32     32     4     
3002   衔    0x00008854   0x0005DD00     32     32     4     
3003   街    0x00008857   0x0005DD80     32     32     4     
3004   衙    0x00008859   0x0005DE00     32     32     4     
3005   衡    0x00008861   0x0005DE80     32     32     4     
3006   衣    0x00008863   0x0005DF00     32     32     4     
3007   补    0x00008865   0x0005DF80     32     32     4     
3008   表    0x00008868   0x0005E000     32     32     4     
3009   衫    0x0000886B   0x0005E080     32     32     4     
3010   衬    0x0000886C   0x0005E100     32     32     4     
3011   衰    0x00008870   0x0005E180     32     32     4     
3012   衷    0x00008877   0x0005E200     32     32     4     
3013   袁    0x00008881   0x0005E280     32     32     4     
3014   袄    0x00008884   0x0005E300     32     32     4     
3015   袋    0x0000888B   0x0005E380     32     32     4     
3016   袍    0x0000888D   0x0005E400     32     32     4     
3017   袒    0x00008892   0x0005E480     32     32     4     
3018   袖    0x00008896   0x0005E500     32     32     4     
3019   袜    0x0000889C   0x0005E580     32     32     4     
3020   被    0x000088AB   0x0005E600     32     32     4     
3021   袭    0x000088AD   0x0005E680     32     32     4     
3022   袱    0x000088B1   0x0005E700     32     32     4     
3023   裁    0x000088C1   0x0005E780     32     32     4     
3024   裂    0x000088C2   0x0005E800     32     32     4     
3025   装    0x000088C5   0x0005E880     32     32     4     
3026   裔    0x000088D4   0x0005E900     32     32     4     
3027   裕    0x000088D5   0x0005E980     32     32     4     
3028   裙    0x000088D9   0x0005EA00     32     32     4     
3029   裤    0x000088E4   0x0005EA80     32     32     4     
3030   裳    0x000088F3   0x0005EB00     32     32     4     
3031   裴    0x000088F4   0x0005EB80     32     32     4     
3032   裸    0x000088F8   0x0005EC00     32     32     4     
3033   裹    0x000088F9   0x0005EC80     32     32     4     
3034   褂    0x00008902   0x0005ED00     32     32     4     
3035   褐    0x00008910   0x0005ED80     32     32     4     
3036   褒    0x00008912   0x0005EE00     32     32     4     
3037   褥    0x00008925   0x0005EE80     32     32     4     
3038   褪    0x0000892A   0x0005EF00     32     32     4     
3039   襄    0x00008944   0x0005EF80     32     32     4     
3040   襟    0x0000895F   0x0005F000     32     32     4     
3041   西    0x0000897F   0x0005F080     32     32     4     
3042   要    0x00008981   0x0005F100     32     32     4     
3043   覆    0x00008986   0x0005F180     32     32     4     
3044   见    0x000089C1   0x0005F200     32     32     4     
3045   观    0x000089C2   0x0005F280     32     32     4     
3046   规    0x000089C4   0x0005F300     32     32     4     
3047   觅    0x000089C5   0x0005F380     32     32     4     
3048   视    0x000089C6   0x0005F400     32     32     4     
3049   览    0x000089C8   0x0005F480     32     32     4     
3050   觉    0x000089C9   0x0005F500     32     32     4     
3051   角    0x000089D2   0x0005F580     32     32     4     
3052   解    0x000089E3   0x0005F600     32     32     4     
3053   触    0x000089E6   0x0005F680     32     32     4     
3054   言    0x00008A00   0x0005F700     32     32     4     
3055   詹    0x00008A79   0x0005F780     32     32     4     
3056   誉    0x00008A89   0x0005F800     32     32     4     
3057   誊    0x00008A8A   0x0005F880     32     32     4     
3058   誓    0x00008A93   0x0005F900     32     32     4     
3059   警    0x00008B66   0x0005F980     32     32     4     
3060   譬    0x00008B6C   0x0005FA00     32     32     4     
3061   计    0x00008BA1   0x0005FA80     32     32     4     
3062   订    0x00008BA2   0x0005FB00     32     32     4     
3063   讣    0x00008BA3   0x0005FB80     32     32     4     
3064   认    0x00008BA4   0x0005FC00     32     32     4     
3065   讥    0x00008BA5   0x0005FC80     32     32     4     
3066   讨    0x00008BA8   0x0005FD00     32     32     4     
3067   让    0x00008BA9   0x0005FD80     32     32     4     
3068   讫    0x00008BAB   0x0005FE00     32     32     4     
3069   训    0x00008BAD   0x0005FE80     32     32     4     
3070   议    0x00008BAE   0x0005FF00     32     32     4     
3071   讯    0x00008BAF   0x0005FF80     32     32     4     
3072   记    0x00008BB0   0x00060000     32     32     4     
3073   讲    0x00008BB2   0x00060080     32     32     4     
3074   讳    0x00008BB3   0x00060100     32     32     4     
3075   讶    0x00008BB6   0x00060180     32     32     4     
3076   许    0x00008BB8   0x00060200     32     32     4     
3077   讹    0x00008BB9   0x00060280     32     32     4     
3078   论    0x00008BBA   0x00060300     32     32     4     
3079   讼    0x00008BBC   0x00060380     32     32     4     
3080   讽    0x00008BBD   0x00060400     32     32     4     
3081   设    0x00008BBE   0x00060480     32     32     4     
3082   访    0x00008BBF   0x00060500     32     32     4     
3083   诀    0x00008BC0   0x00060580     32     32     4     
3084   证    0x00008BC1   0x00060600     32     32     4     
3085   评    0x00008BC4   0x00060680     32     32     4     
3086   诅    0x00008BC5   0x00060700     32     32     4     
3087   识    0x00008BC6   0x00060780     32     32     4     
3088   诈    0x00008BC8   0x00060800     32     32     4     
3089   诉    0x00008BC9   0x00060880     32     32     4     
3090   诊    0x00008BCA   0x00060900     32     32     4     
3091   诌    0x00008BCC   0x00060980     32     32     4     
3092   词    0x00008BCD   0x00060A00     32     32     4     
3093   译    0x00008BD1   0x00060A80     32     32     4     
3094   试    0x00008BD5   0x00060B00     32     32     4     
3095   诗    0x00008BD7   0x00060B80     32     32     4     
3096   诚    0x00008BDA   0x00060C00     32     32     4     
3097   诛    0x00008BDB   0x00060C80     32     32     4     
3098   话    0x00008BDD   0x00060D00     32     32     4     
3099   诞    0x00008BDE   0x00060D80     32     32     4     
3100   诡    0x00008BE1   0x00060E00     32     32     4     
3101   询    0x00008BE2   0x00060E80     32     32     4     
3102   诣    0x00008BE3   0x00060F00     32     32     4     
3103   该    0x00008BE5   0x00060F80     32     32     4     
3104   详    0x00008BE6   0x00061000     32     32     4     
3105   诧    0x00008BE7   0x00061080     32     32     4     
3106   诫    0x00008BEB   0x00061100     32     32     4     
3107   诬    0x00008BEC   0x00061180     32     32     4     
3108   语    0x00008BED   0x00061200     32     32     4     
3109   误    0x00008BEF   0x00061280     32     32     4     
3110   诱    0x00008BF1   0x00061300     32     32     4     
3111   诲    0x00008BF2   0x00061380     32     32     4     
3112   说    0x00008BF4   0x00061400     32     32     4     
3113   诵    0x00008BF5   0x00061480     32     32     4     
3114   请    0x00008BF7   0x00061500     32     32     4     
3115   诸    0x00008BF8   0x00061580     32     32     4     
3116   诺    0x00008BFA   0x00061600     32     32     4     
3117   读    0x00008BFB   0x00061680     32     32     4     
3118   诽    0x00008BFD   0x00061700     32     32     4     
3119   课    0x00008BFE   0x00061780     32     32     4     
3120   谁    0x00008C01   0x00061800     32     32     4     
3121   调    0x00008C03   0x00061880     32     32     4     
3122   谅    0x00008C05   0x00061900     32     32     4     
3123   谆    0x00008C06   0x00061980     32     32     4     
3124   谈    0x00008C08   0x00061A00     32     32     4     
3125   谊    0x00008C0A   0x00061A80     32     32     4     
3126   谋    0x00008C0B   0x00061B00     32     32     4     
3127   谍    0x00008C0D   0x00061B80     32     32     4     
3128   谎    0x00008C0E   0x00061C00     32     32     4     
3129   谐    0x00008C10   0x00061C80     32     32     4     
3130   谓    0x00008C13   0x00061D00     32     32     4     
3131   谗    0x00008C17   0x00061D80     32     32     4     
3132   谚    0x00008C1A   0x00061E00     32     32     4     
3133   谜    0x00008C1C   0x00061E80     32     32     4     
3134   谢    0x00008C22   0x00061F00     32     32     4     
3135   谣    0x00008C23   0x00061F80     32     32     4     
3136   谤    0x00008C24   0x00062000     32     32     4     
3137   谦    0x00008C26   0x00062080     32     32     4     
3138   谨    0x00008C28   0x00062100     32     32     4     
3139   谩    0x00008C29   0x00062180     32     32     4     
3140   谬    0x00008C2C   0x00062200     32     32     4     
3141   谭    0x00008C2D   0x00062280     32     32     4     
3142   谰    0x00008C30   0x00062300     32     32     4     
3143   谱    0x00008C31   0x00062380     32     32     4     
3144   谴    0x00008C34   0x00062400     32     32     4     
3145   谷    0x00008C37   0x00062480     32     32     4     
3146   豁    0x00008C41   0x00062500     32     32     4     
3147   豆    0x00008C46   0x00062580     32     32     4     
3148   豌    0x00008C4C   0x00062600     32     32     4     
3149   象    0x00008C61   0x00062680     32     32     4     
3150   豢    0x00008C62   0x00062700     32     32     4     
3151   豪    0x00008C6A   0x00062780     32     32     4     
3152   豫    0x00008C6B   0x00062800     32     32     4     
3153   豹    0x00008C79   0x00062880     32     32     4     
3154   豺    0x00008C7A   0x00062900     32     32     4     
3155   貉    0x00008C89   0x00062980     32     32     4     
3156   貌    0x00008C8C   0x00062A00     32     32     4     
3157   贝    0x00008D1D   0x00062A80     32     32     4     
3158   贞    0x00008D1E   0x00062B00     32     32     4     
3159   负    0x00008D1F   0x00062B80     32     32     4     
3160   贡    0x00008D21   0x00062C00     32     32     4     
3161   财    0x00008D22   0x00062C80     32     32     4     
3162   责    0x00008D23   0x00062D00     32     32     4     
3163   贤    0x00008D24   0x00062D80     32     32     4     
3164   败    0x00008D25   0x00062E00     32     32     4     
3165   账    0x00008D26   0x00062E80     32     32     4     
3166   货    0x00008D27   0x00062F00     32     32     4     
3167   质    0x00008D28   0x00062F80     32     32     4     
3168   贩    0x00008D29   0x00063000     32     32     4     
3169   贪    0x00008D2A   0x00063080     32     32     4     
3170   贫    0x00008D2B   0x00063100     32     32     4     
3171   贬    0x00008D2C   0x00063180     32     32     4     
3172   购    0x00008D2D   0x00063200     32     32     4     
3173   贮    0x00008D2E   0x00063280     32     32     4     
3174   贯    0x00008D2F   0x00063300     32     32     4     
3175   贰    0x00008D30   0x00063380     32     32     4     
3176   贱    0x00008D31   0x00063400     32     32     4     
3177   贴    0x00008D34   0x00063480     32     32     4     
3178   贵    0x00008D35   0x00063500     32     32     4     
3179   贷    0x00008D37   0x00063580     32     32     4     
3180   贸    0x00008D38   0x00063600     32     32     4     
3181   费    0x00008D39   0x00063680     32     32     4     
3182   贺    0x00008D3A   0x00063700     32     32     4     
3183   贼    0x00008D3C   0x00063780     32     32     4     
3184   贾    0x00008D3E   0x00063800     32     32     4     
3185   贿    0x00008D3F   0x00063880     32     32     4     
3186   赁    0x00008D41   0x00063900     32     32     4     
3187   赂    0x00008D42   0x00063980     32     32     4     
3188   赃    0x00008D43   0x00063A00     32     32     4     
3189   资    0x00008D44   0x00063A80     32     32     4     
3190   赊    0x00008D4A   0x00063B00     32     32     4     
3191   赋    0x00008D4B   0x00063B80     32     32     4     
3192   赌    0x00008D4C   0x00063C00     32     32     4     
3193   赎    0x00008D4E   0x00063C80     32     32     4     
3194   赏    0x00008D4F   0x00063D00     32     32     4     
3195   赐    0x00008D50   0x00063D80     32     32     4     
3196   赔    0x00008D54   0x00063E00     32     32     4     
3197   赖    0x00008D56   0x00063E80     32     32     4     
3198   赘    0x00008D58   0x00063F00     32     32     4     
3199   赚    0x00008D5A   0x00063F80     32     32     4     
3200   赛    0x00008D5B   0x00064000     32     32     4     
3201   赞    0x00008D5E   0x00064080     32     32     4     
3202   赠    0x00008D60   0x00064100     32     32     4     
3203   赡    0x00008D61   0x00064180     32     32     4     
3204   赢    0x00008D62   0x00064200     32     32     4     
3205   赣    0x00008D63   0x00064280     32     32     4     
3206   赤    0x00008D64   0x00064300     32     32     4     
3207   赦    0x00008D66   0x00064380     32     32     4     
3208   赫    0x00008D6B   0x00064400     32     32     4     
3209   走    0x00008D70   0x00064480     32     32     4     
3210   赴    0x00008D74   0x00064500     32     32     4     
3211   赵    0x00008D75   0x00064580     32     32     4     
3212   赶    0x00008D76   0x00064600     32     32     4     
3213   起    0x00008D77   0x00064680     32     32     4     
3214   趁    0x00008D81   0x00064700     32     32     4     
3215   超    0x00008D85   0x00064780     32     32     4     
3216   越    0x00008D8A   0x00064800     32     32     4     
3217   趋    0x00008D8B   0x00064880     32     32     4     
3218   趟    0x00008D9F   0x00064900     32     32     4     
3219   趣    0x00008DA3   0x00064980     32     32     4     
3220   足    0x00008DB3   0x00064A00     32     32     4     
3221   趴    0x00008DB4   0x00064A80     32     32     4     
3222   趾    0x00008DBE   0x00064B00     32     32     4     
3223   跃    0x00008DC3   0x00064B80     32     32     4     
3224   跋    0x00008DCB   0x00064C00     32     32     4     
3225   跌    0x00008DCC   0x00064C80     32     32     4     
3226   跑    0x00008DD1   0x00064D00     32     32     4     
3227   距    0x00008DDD   0x00064D80     32     32     4     
3228   跟    0x00008DDF   0x00064E00     32     32     4     
3229   跨    0x00008DE8   0x00064E80     32     32     4     
3230   跪    0x00008DEA   0x00064F00     32     32     4     
3231   路    0x00008DEF   0x00064F80     32     32     4     
3232   跳    0x00008DF3   0x00065000     32     32     4     
3233   践    0x00008DF5   0x00065080     32     32     4     
3234   跺    0x00008DFA   0x00065100     32     32     4     
3235   踊    0x00008E0A   0x00065180     32     32     4     
3236   踌    0x00008E0C   0x00065200     32     32     4     
3237   踏    0x00008E0F   0x00065280     32     32     4     
3238   踞    0x00008E1E   0x00065300     32     32     4     
3239   踢    0x00008E22   0x00065380     32     32     4     
3240   踩    0x00008E29   0x00065400     32     32     4     
3241   踪    0x00008E2A   0x00065480     32     32     4     
3242   蹄    0x00008E44   0x00065500     32     32     4     
3243   蹈    0x00008E48   0x00065580     32     32     4     
3244   蹋    0x00008E4B   0x00065600     32     32     4     
3245   蹦    0x00008E66   0x00065680     32     32     4     
3246   蹬    0x00008E6C   0x00065700     32     32     4     
3247   蹭    0x00008E6D   0x00065780     32     32     4     
3248   蹲    0x00008E72   0x00065800     32     32     4     
3249   蹿    0x00008E7F   0x00065880     32     32     4     
3250   躁    0x00008E81   0x00065900     32     32     4     
3251   躇    0x00008E87   0x00065980     32     32     4     
3252   身    0x00008EAB   0x00065A00     32     32     4     
3253   躬    0x00008EAC   0x00065A80     32     32     4     
3254   躯    0x00008EAF   0x00065B00     32     32     4     
3255   躲    0x00008EB2   0x00065B80     32     32     4     
3256   躺    0x00008EBA   0x00065C00     32     32     4     
3257   车    0x00008F66   0x00065C80     32     32     4     
3258   轧    0x00008F67   0x00065D00     32     32     4     
3259   轨    0x00008F68   0x00065D80     32     32     4     
3260   轩    0x00008F69   0x00065E00     32     32     4     
3261   转    0x00008F6C   0x00065E80     32     32     4     
3262   轮    0x00008F6E   0x00065F00     32     32     4     
3263   软    0x00008F6F   0x00065F80     32     32     4     
3264   轰    0x00008F70   0x00066000     32     32     4     
3265   轴    0x00008F74   0x00066080     32     32     4     
3266   轻    0x00008F7B   0x00066100     32     32     4     
3267   载    0x00008F7D   0x00066180     32     32     4     
3268   轿    0x00008F7F   0x00066200     32     32     4     
